CO_GRUPO;IdPersona;FE_ALTA;Monto;Fe_castigo;Monto_castigado
116T;20820585;31/12/2021;3087.00;;
07RA;20821690;03/10/2021;1187.00;;
9218;20824074;24/09/2021;1487.00;;
0254;20829461;20/11/2021;4787.00;;
0YYJ;20830824;06/01/2021;1358.00;;
0Y1J;20832135;05/09/2021;787.00;;
2305;20838868;06/09/2021;1587.00;;
0PLW;20841797;31/01/2021;558.00;;
114Y;20842308;25/06/2021;687.00;;
1609;20844528;02/07/2021;787.00;;
0X8R;20849824;11/02/2021;558.00;;
1132;20857728;04/12/2021;1187.00;;
11A3;20865820;08/01/2021;558.00;;
0OOB;20867784;18/12/2021;2687.00;;
0215;20871158;27/11/2021;1087.00;;
175Z;20873782;04/01/2021;1158.00;;
10CW;20880720;19/12/2021;3587.00;;
8794;20881801;24/04/2021;558.00;;
2305;20883419;28/11/2021;987.00;;
2305;20883419;15/11/2021;2087.00;;
2305;20883450;06/11/2021;1987.00;;
0S86;20889382;08/02/2021;858.00;;
6617;20892022;02/01/2021;2058.00;;
0VHM;20892337;27/05/2021;587.00;;
0ZDS;20893152;05/12/2021;987.00;;
9053;20893400;30/10/2021;1087.00;;
0289;20898433;08/07/2021;4087.00;;
0RSF;20900874;21/12/2021;787.00;;
18T8;20907663;28/09/2021;1287.00;;
18T8;20907663;28/08/2021;587.00;;
0YOV;20910378;02/12/2021;4187.00;;
115C;20911004;27/12/2021;1287.00;;
0YL6;20911483;13/12/2021;1787.00;;
0YL6;20911483;24/09/2021;1287.00;;
1019;20911780;01/12/2021;3987.00;;
0UU3;20915369;22/10/2021;1487.00;01/12/2021;1473.87
6415;20920534;20/07/2021;787.00;;
1DHD;20921276;12/02/2021;558.00;;
8140;20922167;27/12/2021;1787.00;;
8140;20922167;07/12/2021;1087.00;;
1040;20922761;23/08/2021;587.00;;
5629;20924437;23/12/2021;1987.00;;
10AW;20925475;27/11/2021;2087.00;;
1HX3;20933271;24/07/2021;3087.00;;
0YAT;20934162;01/01/2021;1058.00;;
0WVW;20935201;24/02/2021;1258.00;;
0WVW;20935201;27/01/2021;1258.00;;
10XJ;20935789;17/11/2021;587.00;;
113C;20936183;19/03/2021;558.00;;
0SSN;20939955;15/02/2021;1358.00;;
8357;20941696;07/01/2021;658.00;;
0254;20941746;30/12/2021;1887.00;;
0V8A;20944021;19/06/2021;787.00;;
0TCI;20946893;30/08/2021;2287.00;;
0Z67;20949947;18/01/2021;1358.00;;
9377;20950804;21/07/2021;2087.00;;
0NWS;20953154;09/02/2021;2058.00;;
0W5Q;20954400;23/02/2021;558.00;;
0X58;20954913;22/10/2021;587.00;;
0OGB;20955886;15/01/2021;1358.00;;
0R1F;20958609;15/02/2021;1458.00;;
1APE;20959557;16/01/2021;558.00;;
3380;20960050;06/02/2021;658.00;;
11D9;20961801;23/08/2021;1587.00;;
11D9;20961843;18/02/2021;1958.00;;
0YLR;20964342;04/01/2021;2158.00;;
2139;20964839;15/01/2021;1458.00;;
2034;20966750;05/12/2021;887.00;;
2034;20966750;23/10/2021;587.00;;
11BI;20968137;16/04/2021;1558.00;;
11BI;20968145;15/01/2021;1258.00;;
0254;20970844;01/09/2021;3087.00;;
0PCL;20973707;20/10/2021;787.00;;
0PCL;20973707;02/02/2021;2158.00;;
0PCL;20973707;17/01/2021;2158.00;;
0PCL;20973715;02/12/2021;3787.00;;
0PCL;20973715;30/01/2021;2858.00;;
0WGU;20974150;22/02/2021;558.00;;
0WGU;20974275;08/01/2021;1358.00;;
0O5J;20975611;28/03/2021;1558.00;;
0PIN;20978714;07/05/2021;1258.00;;
0ZG3;20978995;25/09/2021;4087.00;;
4957;20982872;29/05/2021;587.00;;
0OD1;20987855;13/01/2021;1358.00;;
0S77;20989281;11/01/2021;608.00;;
0NVR;20995783;01/10/2021;2087.00;;
0YAT;20999116;08/10/2021;787.00;;
5818;21000922;06/08/2021;787.00;;
5818;21000922;02/02/2021;958.00;;
0Z70;21001565;05/01/2021;758.00;;
0YUF;21004411;28/08/2021;1287.00;;
0YUF;21004411;14/08/2021;1287.00;;
10WT;21011606;03/02/2021;558.00;;
10WT;21012075;21/10/2021;1187.00;;
10WT;21012232;07/02/2021;558.00;;
10WT;21012653;04/05/2021;558.00;;
10WT;21013347;06/12/2021;587.00;;
10WT;21013438;06/08/2021;1087.00;;
10WT;21013578;15/04/2021;558.00;;
10WT;21014196;02/01/2021;1558.00;;
10WT;21014824;09/06/2021;787.00;;
10WT;21014949;04/02/2021;1058.00;;
10WT;21015045;13/04/2021;1058.00;;
10WT;21015177;26/12/2021;2087.00;;
10WT;21015177;08/01/2021;1258.00;;
10WT;21015185;27/11/2021;1287.00;;
10WT;21015185;27/01/2021;1258.00;;
10WT;21015268;06/11/2021;1387.00;;
10WT;21015698;11/02/2021;558.00;;
1494;21017678;14/11/2021;587.00;;
0QMC;21017868;07/05/2021;558.00;;
0SQD;21019096;15/08/2021;787.00;;
13ZF;21019203;13/11/2021;4587.00;;
0289;21020326;02/02/2021;3758.00;;
0289;21020359;16/12/2021;1887.00;;
0289;21020359;04/12/2021;1887.00;;
9757;21021142;07/08/2021;1787.00;;
109S;21025705;30/09/2021;587.00;;
0OR0;21029350;08/01/2021;758.00;;
11HJ;21030440;03/02/2021;1058.00;24/03/2021;28.98
11HJ;21030499;29/01/2021;1558.00;;
11HJ;21030499;18/01/2021;1558.00;;
11HJ;21030549;27/12/2021;2587.00;;
11HJ;21030713;08/03/2021;2558.00;;
11HJ;21031950;16/03/2021;1558.00;;
11HJ;21032214;22/03/2021;1058.00;;
11HJ;21032487;23/08/2021;2087.00;;
11HJ;21032487;24/06/2021;1087.00;;
11HJ;21032503;07/01/2021;1258.00;;
11HJ;21032552;06/01/2021;1158.00;;
11HJ;21032768;01/05/2021;1058.00;;
11HJ;21032875;04/08/2021;1587.00;;
11HJ;21032891;18/08/2021;1087.00;06/10/2021;1081.9
11HJ;21033030;26/05/2021;587.00;;
11HJ;21033071;27/08/2021;787.00;14/10/2021;783.98
11HJ;21033436;19/12/2021;2687.00;;
11HJ;21033451;15/01/2021;2158.00;;
0WVW;21033469;20/06/2021;1587.00;;
11HJ;21033477;23/12/2021;2687.00;;
11HJ;21033477;19/01/2021;2158.00;;
11HJ;21033576;17/01/2021;2158.00;;
11HJ;21033584;17/12/2021;2687.00;;
11HJ;21033592;04/02/2021;1058.00;;
11HJ;21033782;04/10/2021;2587.00;;
11HJ;21033824;18/02/2021;2558.00;;
101M;21035464;14/11/2021;1187.00;;
101M;21035464;20/08/2021;587.00;;
11HJ;21035480;25/07/2021;587.00;;
0RSF;21040340;08/04/2021;658.00;;
2305;21040811;26/01/2021;558.00;;
2117;21040845;11/10/2021;1087.00;;
2741;21043542;09/09/2021;587.00;;
8493;21043799;24/08/2021;1587.00;;
8493;21043799;16/08/2021;1087.00;;
5979;21044912;26/12/2021;1587.00;;
11I0;21050752;27/12/2021;1387.00;;
0YZ4;21051594;03/03/2021;658.00;;
0YZ4;21051594;02/02/2021;1508.00;;
1019;21051859;17/09/2021;1087.00;;
1CFI;21052972;20/12/2021;1387.00;;
0VS4;21056148;24/03/2021;558.00;;
0YLR;21061908;22/02/2021;1058.00;;
109S;21062518;21/12/2021;752.00;;
0ZX1;21065172;19/06/2021;1087.00;;
0XCE;21066196;29/12/2021;787.00;;
0QCX;21070784;26/12/2021;1887.00;;
1HZJ;21072798;01/11/2021;2287.00;;
0V0F;21072970;29/01/2021;1558.00;;
11IZ;21076054;17/01/2021;4058.00;;
8140;21076989;25/11/2021;3487.00;;
0X58;21078373;04/10/2021;587.00;;
0QEX;21085477;24/10/2021;587.00;;
0OAG;21086384;30/01/2021;1558.00;;
0ZRN;21086996;17/11/2021;1087.00;;
0ZRN;21087044;02/08/2021;1487.00;;
0WVW;21088265;10/05/2021;1258.00;;
0WVW;21088695;19/05/2021;758.00;;
1DV6;21090873;17/11/2021;687.00;;
0WVW;21091574;15/05/2021;1258.00;;
0WVW;21091590;15/04/2021;1258.00;;
0YNY;21091699;21/07/2021;587.00;;
0SVW;21092242;11/02/2021;1058.00;;
11HT;21093323;28/12/2021;2987.00;;
11HT;21093505;24/03/2021;558.00;;
11HT;21093513;18/05/2021;2858.00;;
11HT;21093513;15/01/2021;2658.00;;
11HT;21093554;06/12/2021;2187.00;;
11HT;21093745;28/08/2021;1587.00;;
0136;21095310;31/12/2021;2587.00;;
0136;21095310;15/12/2021;2387.00;;
0YMW;21096755;24/01/2021;858.00;;
0108;21098322;01/12/2021;1787.00;;
1040;21103916;18/10/2021;1887.00;;
0XGR;21105663;16/11/2021;1087.00;;
0XGR;21105754;05/12/2021;587.00;;
113F;21105986;20/11/2021;1287.00;;
0NO4;21108857;18/02/2021;758.00;;
0NO4;21112693;14/01/2021;1058.00;;
0R0S;21114368;03/12/2021;1587.00;;
0R0S;21114368;28/08/2021;1587.00;;
0OFY;21124409;01/11/2021;787.00;;
0OTQ;21124730;16/01/2021;858.00;25/02/2021;840.73
0YLR;21125190;05/02/2021;1498.00;;
0X6F;21128848;03/01/2021;658.00;;
3973;21131941;06/07/2021;987.00;;
0WGU;21136247;29/01/2021;558.00;;
113Y;21144894;22/12/2021;787.00;;
0WYX;21147905;31/12/2021;787.00;;
0WYX;21147905;26/11/2021;787.00;;
11IM;21149398;31/12/2021;687.00;;
11IM;21149992;25/07/2021;587.00;;
11IM;21149992;12/07/2021;587.00;;
0UPD;21150511;26/12/2021;587.00;;
0Z9O;21151428;26/06/2021;687.00;;
0W5Q;21151550;15/01/2021;2558.00;;
16QQ;21160775;04/01/2021;1658.00;;
0ZTK;21161377;06/11/2021;3487.00;;
0289;21168158;01/04/2021;1058.00;;
0289;21168208;22/09/2021;787.00;;
0289;21168208;16/03/2021;958.00;;
10HO;21168687;06/02/2021;858.00;;
0086;21175393;18/01/2021;958.00;;
2305;21175740;07/11/2021;1087.00;;
2305;21175740;28/02/2021;1058.00;;
0XE2;21175906;17/06/2021;1587.00;;
6795;21178934;04/01/2021;1558.00;;
0NSX;21179080;25/11/2021;2087.00;;
0WVW;21179312;04/08/2021;3087.00;;
0W1Z;21180245;12/06/2021;587.00;;
2305;21182068;18/02/2021;3358.00;;
11L3;21182183;26/08/2021;687.00;;
0WYA;21185400;19/02/2021;558.00;;
5545;21189469;16/12/2021;1287.00;;
0YAT;21193628;11/06/2021;687.00;21/07/2021;686.13
0VO8;21195045;24/02/2021;658.00;;
7411;21197082;21/05/2021;2558.00;;
1JT0;21198783;07/12/2021;887.00;;
0NT0;21204581;03/02/2021;1858.00;;
7266;21204979;30/05/2021;587.00;;
7266;21204979;16/03/2021;558.00;;
0OFY;21205315;16/08/2021;1087.00;;
1FAX;21205760;17/05/2021;558.00;25/06/2021;558
9377;21205901;02/12/2021;3387.00;;
9377;21205901;04/01/2021;2758.00;;
8140;21211065;18/12/2021;1987.00;;
0SSN;21213863;22/05/2021;2087.00;;
0O5J;21217229;02/10/2021;4287.00;;
9220;21221148;13/02/2021;4058.00;;
9572;21224282;23/01/2021;1258.00;;
10OX;21224662;19/02/2021;2258.00;;
2150;21228572;12/02/2021;1058.00;;
0NO4;21230636;07/05/2021;2858.00;;
0121;21231527;12/01/2021;1058.00;;
10KY;21232137;12/02/2021;558.00;;
15UE;21234802;02/12/2021;4887.00;;
0PUG;21238134;14/09/2021;887.00;;
1183;21240254;17/12/2021;787.00;;
0SAB;21241682;19/08/2021;587.00;;
0SAB;21241682;06/08/2021;887.00;;
0RBZ;21243829;09/01/2021;758.00;;
0QCX;21247721;01/09/2021;1187.00;;
0QCX;21247721;24/08/2021;1487.00;;
0V48;21258488;22/12/2021;2987.00;;
0R0S;21261862;17/07/2021;1487.00;;
0O4U;21261896;23/12/2021;587.00;;
0155;21265954;15/01/2021;558.00;;
10WT;21266895;20/01/2021;658.00;;
0O4U;21272919;06/01/2021;1058.00;;
0WGU;21273297;31/01/2021;1158.00;;
11SK;21274352;15/02/2021;2058.00;;
0S77;21277785;05/01/2021;958.00;;
0U3V;21280615;18/06/2021;1287.00;;
0X58;21284070;30/06/2021;1187.00;;
9516;21285333;14/02/2021;758.00;;
9516;21285333;03/02/2021;1258.00;;
2305;21288139;28/01/2021;2758.00;;
0NO4;21292016;13/04/2021;1458.00;;
2163;21299862;10/04/2021;1558.00;;
0WSY;21304084;14/08/2021;1387.00;;
12FJ;21305339;08/12/2021;2687.00;;
10WT;21306840;09/01/2021;858.00;;
1CZR;21310040;05/02/2021;758.00;;
8140;21325279;15/01/2021;2058.00;;
8140;21325345;08/06/2021;687.00;;
11IP;21331293;14/02/2021;1058.00;;
0WVW;21336995;23/07/2021;3087.00;22/09/2021;3062.12
11V1;21338512;10/03/2021;2058.00;;
11TF;21339213;05/12/2021;587.00;;
3776;21341342;08/01/2021;558.00;;
0YOV;21344817;08/05/2021;1558.00;;
0WVW;21352505;12/03/2021;1258.00;;
11L1;21353206;08/10/2021;1787.00;;
11VL;21353834;03/01/2021;658.00;;
3044;21354923;03/03/2021;2808.00;;
0NO4;21355664;04/07/2021;1487.00;;
0YQT;21360524;06/02/2021;1358.00;;
11WX;21361324;20/09/2021;687.00;;
0ZOG;21364120;05/09/2021;1087.00;;
0Z7A;21364831;30/01/2021;758.00;;
0Z7A;21364831;13/01/2021;758.00;;
10BH;21366208;19/01/2021;1558.00;;
0RRJ;21368253;12/05/2021;1558.00;;
0T2U;21377999;02/10/2021;2587.00;;
0QY6;21384037;09/12/2021;1987.00;;
17W1;21388772;09/10/2021;1587.00;;
0YLR;21399597;08/01/2021;1258.00;;
0254;21401427;28/08/2021;2387.00;;
9449;21402664;25/07/2021;1387.00;;
0V0F;21403027;30/09/2021;2087.00;17/11/2021;2017.21
0419;21409123;01/02/2021;1858.00;;
0Z37;21413174;11/03/2021;758.00;;
1494;21414032;19/03/2021;658.00;;
1B7K;21419239;17/09/2021;587.00;;
1B7K;21419528;16/10/2021;587.00;;
0YQ7;21427521;04/10/2021;2487.00;;
0YQ7;21427521;25/04/2021;1058.00;;
11VK;21435920;23/08/2021;1087.00;;
11VK;21435979;03/08/2021;1587.00;;
11VK;21435979;02/03/2021;1458.00;;
11GF;21438015;16/01/2021;658.00;;
11GF;21438072;08/01/2021;1058.00;;
0YAT;21439898;28/11/2021;887.00;;
2305;21442819;20/11/2021;1887.00;;
2305;21442827;17/02/2021;558.00;;
0RAW;21447255;15/01/2021;1558.00;;
9377;21452149;05/01/2021;1058.00;;
11VR;21456181;22/02/2021;1558.00;;
0WOM;21456272;17/12/2021;587.00;;
11VR;21456629;11/01/2021;1358.00;;
11VR;21456736;21/01/2021;558.00;;
0OQJ;21460860;19/12/2021;2587.00;;
1I3R;21463526;02/12/2021;4887.00;;
0108;21467832;12/06/2021;4987.00;;
0108;21467832;14/05/2021;4058.00;;
0S77;21468608;22/01/2021;858.00;;
0SX0;21471842;23/03/2021;858.00;;
0121;21473236;01/12/2021;2787.00;;
0R53;21473335;14/01/2021;958.00;;
15AI;21475215;16/01/2021;858.00;;
0N94;21475868;31/12/2021;2087.00;;
0N94;21475868;03/01/2021;1158.00;;
0S77;21476411;30/01/2021;1358.00;;
0YAT;21477831;25/09/2021;587.00;;
0NIA;21485909;13/11/2021;687.00;;
0NIA;21485909;04/01/2021;558.00;;
11WC;21491568;24/08/2021;2387.00;;
0ZUQ;21502372;21/05/2021;2058.00;;
0419;21505102;25/09/2021;587.00;;
0Z70;21516588;09/05/2021;558.00;;
0PMO;21517271;22/10/2021;587.00;;
0VI4;21518253;20/05/2021;1558.00;;
0QCX;21521349;15/10/2021;987.00;;
0PSU;21522867;19/01/2021;3058.00;;
0289;21523212;05/03/2021;1158.00;;
8140;21524079;01/03/2021;2558.00;;
2305;21524913;02/01/2021;3058.00;;
10WT;21524921;05/12/2021;587.00;;
10WT;21524962;13/02/2021;558.00;;
8478;21528153;03/04/2021;1958.00;;
121S;21533161;19/09/2021;1087.00;;
0YAT;21539945;26/12/2021;1087.00;;
16UH;21541040;17/12/2021;587.00;;
5588;21545900;15/02/2021;2958.00;;
5588;21545900;13/01/2021;1258.00;;
0TXK;21548094;22/09/2021;1187.00;;
0TXK;21548094;07/08/2021;1187.00;;
0SDT;21550801;24/10/2021;2187.00;;
0SDT;21550801;11/02/2021;1758.00;;
0OSA;21552278;22/01/2021;658.00;;
0W5Q;21552641;07/01/2021;558.00;;
0ZW7;21554423;13/02/2021;858.00;;
0298;21554894;05/11/2021;1087.00;;
0XKI;21564711;15/11/2021;1087.00;;
0063;21571740;17/09/2021;1087.00;;
0WOM;21574207;28/11/2021;587.00;;
7300;21576020;17/12/2021;1487.00;;
194I;21577317;12/11/2021;1687.00;;
0ZDV;21581004;06/12/2021;987.00;;
0PN4;21581004;15/01/2021;558.00;;
0T29;21582358;05/03/2021;958.00;;
2741;21582473;28/11/2021;587.00;;
0ZF4;21584578;16/01/2021;1358.00;;
11SP;21584842;20/01/2021;558.00;;
0W1P;21587605;08/06/2021;987.00;;
19A0;21591656;09/05/2021;3658.00;;
19A0;21591664;09/09/2021;3487.00;;
1HV3;21591854;25/11/2021;2087.00;;
1HV3;21591854;23/10/2021;1087.00;;
19A0;21592027;02/12/2021;4187.00;;
19A0;21592027;17/01/2021;3058.00;;
0YLR;21597018;10/02/2021;2558.00;;
0ZOG;21603584;25/01/2021;658.00;;
11AP;21607866;11/01/2021;1058.00;;
10XB;21613179;19/09/2021;6587.00;;
10XB;21613575;10/11/2021;2087.00;;
10XB;21613625;20/11/2021;5087.00;;
10XB;21613708;29/10/2021;6087.00;;
0OGB;21617378;27/01/2021;3758.00;;
0PQ2;21620059;05/12/2021;687.00;;
0W1Z;21621552;06/07/2021;687.00;;
125H;21622279;11/02/2021;958.00;;
2163;21624234;27/03/2021;858.00;;
12BB;21626346;16/02/2021;1758.00;;
12BB;21626510;04/01/2021;1858.00;;
0035;21629019;02/12/2021;2787.00;;
0035;21629019;10/06/2021;1087.00;;
10WT;21637780;17/04/2021;958.00;;
0XXI;21640610;05/11/2021;687.00;;
1CLL;21643713;26/11/2021;1087.00;;
0WVW;21645593;13/08/2021;6587.00;;
15TN;21648191;20/01/2021;958.00;;
15TN;21648324;06/01/2021;858.00;;
10FD;21654322;12/02/2021;1058.00;;
10FD;21654322;05/02/2021;1058.00;;
10FD;21654322;08/01/2021;1358.00;;
105X;21658612;24/11/2021;2487.00;;
2305;21661764;22/01/2021;1158.00;;
0053;21662614;25/02/2021;1158.00;;
10S1;21664479;30/07/2021;1187.00;;
0YLR;21665161;06/01/2021;558.00;;
12C7;21671680;18/12/2021;887.00;;
0P4F;21673520;11/01/2021;558.00;;
0W5Q;21674767;12/01/2021;1558.00;;
1JRY;21677869;23/10/2021;687.00;;
0OGB;21681440;04/12/2021;3087.00;;
2305;21683008;14/01/2021;1358.00;;
123N;21683545;23/06/2021;1087.00;;
2054;21683875;18/12/2021;3987.00;;
5528;21684741;14/01/2021;1558.00;;
14OL;21687900;24/01/2021;1358.00;;
13Q1;21689765;11/09/2021;687.00;;
0405;21692801;06/12/2021;3887.00;;
0RZN;21694021;07/01/2021;3358.00;;
1CC2;21695242;26/09/2021;587.00;;
1274;21701792;13/02/2021;1058.00;;
0RSF;21703244;09/01/2021;958.00;;
1GBH;21708037;12/12/2021;1387.00;;
9076;21708508;03/11/2021;2087.00;;
12G3;21716139;08/02/2021;558.00;;
0RAW;21717707;14/09/2021;2687.00;;
3429;21717749;02/12/2021;1287.00;;
10A7;21717954;12/03/2021;1658.00;;
12QM;21721212;25/11/2021;587.00;;
1747;21721667;07/05/2021;1458.00;;
0QEG;21722947;27/11/2021;1687.00;;
11II;21727763;01/11/2021;587.00;;
11II;21728084;24/12/2021;587.00;;
11II;21728118;05/03/2021;558.00;;
3776;21729769;05/02/2021;958.00;;
18EB;21729793;25/01/2021;858.00;;
15S2;21729934;15/01/2021;1058.00;;
0XI9;21732243;12/01/2021;558.00;;
11HJ;21745229;05/01/2021;2358.00;;
0289;21748793;21/12/2021;1687.00;;
2305;21749338;18/12/2021;6587.00;;
12CC;21752621;17/12/2021;787.00;;
12CC;21752621;03/12/2021;887.00;;
12WW;21755343;01/12/2021;1187.00;;
11WS;21758016;06/08/2021;587.00;;
0S8D;21760848;22/12/2021;2287.00;;
0S8D;21760848;22/01/2021;658.00;;
2305;21760871;07/01/2021;558.00;;
2305;21760905;06/12/2021;2287.00;;
0QA7;21763347;07/05/2021;1058.00;;
19SO;21767314;13/08/2021;587.00;;
2578;21769914;21/11/2021;587.00;;
2578;21769914;06/06/2021;1587.00;;
2305;21769930;03/01/2021;2058.00;;
0234;21774591;21/12/2021;1987.00;;
10IG;21777206;16/09/2021;987.00;;
12I7;21778386;02/02/2021;858.00;;
107U;21782941;17/10/2021;687.00;;
0Y4X;21783568;07/12/2021;3387.00;;
0Y4X;21783568;05/07/2021;3287.00;;
0PU8;21788336;02/10/2021;887.00;;
1AB3;21788658;07/01/2021;558.00;24/02/2021;558
0NIS;21789011;05/12/2021;1387.00;;
0Z37;21796289;18/12/2021;1487.00;;
2305;21798863;14/01/2021;1958.00;;
2305;21798863;02/01/2021;3358.00;;
0U5O;21799432;02/07/2021;1687.00;;
15ZW;21799507;21/02/2021;958.00;;
15ZW;21799507;14/01/2021;1158.00;;
0452;21800180;23/06/2021;5087.00;;
5383;21801493;01/11/2021;787.00;;
121L;21807268;19/09/2021;587.00;;
0P5Y;21808621;20/11/2021;787.00;;
6617;21813027;15/01/2021;1558.00;04/03/2021;1554.08
0WVW;21821970;24/07/2021;1087.00;;
0298;21830526;25/11/2021;787.00;;
0298;21830526;28/09/2021;687.00;;
6617;21836051;17/01/2021;1458.00;05/03/2021;1454.92
6617;21836234;13/01/2021;2058.00;;
9377;21837380;22/11/2021;2087.00;;
9377;21837398;12/11/2021;2087.00;;
0RAW;21839113;16/12/2021;1287.00;;
0RAW;21839188;09/01/2021;558.00;;
0289;21843420;04/12/2021;1087.00;;
0357;21843537;01/12/2021;1487.00;;
0QOU;21846290;15/11/2021;1487.00;;
0WVW;21847645;19/06/2021;1087.00;;
0WVW;21847710;08/08/2021;1587.00;;
0WVW;21847793;11/07/2021;2087.00;;
0WVW;21847884;13/02/2021;1258.00;;
0WVW;21848098;15/02/2021;1258.00;;
0WVW;21848155;02/03/2021;1258.00;;
0WVW;21848601;24/04/2021;1258.00;;
0WVW;21848742;22/01/2021;1258.00;;
1AFR;21848809;29/11/2021;1087.00;;
0WVW;21849062;06/01/2021;1258.00;;
0WVW;21849351;23/07/2021;3087.00;22/09/2021;3068.38
0WVW;21849419;29/05/2021;1087.00;;
0WVW;21849591;05/01/2021;1258.00;;
0WVW;21849690;22/07/2021;3087.00;;
0WVW;21849690;21/01/2021;1258.00;;
0WVW;21849724;20/07/2021;3087.00;17/09/2021;3000.54
0WVW;21849971;11/06/2021;3087.00;;
0WVW;21850060;14/05/2021;1258.00;;
0WVW;21850342;25/06/2021;3087.00;;
0WVW;21850433;21/06/2021;3087.00;;
0WVW;21850631;03/01/2021;1258.00;;
0WVW;21850771;02/02/2021;1258.00;;
0WVW;21850987;23/07/2021;3087.00;;
7223;21852850;19/01/2021;658.00;;
12DR;21854062;14/12/2021;4987.00;;
0WVW;21860549;26/01/2021;1258.00;;
121S;21862032;17/08/2021;587.00;24/09/2021;523.34
0WVW;21862297;22/01/2021;1258.00;;
0QEX;21863147;22/07/2021;687.00;;
0WVW;21863626;26/03/2021;1258.00;;
9757;21866082;29/05/2021;1387.00;;
7302;21866835;13/12/2021;2087.00;;
3710;21868690;18/11/2021;1687.00;;
3710;21868690;16/01/2021;1558.00;;
2741;21869300;11/12/2021;887.00;;
0WVW;21870795;24/06/2021;587.00;;
12IP;21875265;15/11/2021;2887.00;;
12IP;21875380;11/03/2021;3158.00;;
127Y;21886320;04/02/2021;1658.00;;
127Y;21886791;18/01/2021;1558.00;;
0YAT;21887674;10/01/2021;558.00;;
0YAT;21887690;26/12/2021;1087.00;;
0YAT;21887690;08/01/2021;1058.00;;
0108;21889746;30/01/2021;4058.00;;
0QZ1;21896162;23/01/2021;558.00;;
0QZ1;21896162;07/01/2021;1058.00;;
4337;21906474;18/03/2021;658.00;;
12OD;21909858;24/11/2021;1087.00;;
12OD;21909932;15/06/2021;1287.00;;
12OD;21910005;17/02/2021;958.00;;
3132;21910641;11/12/2021;2087.00;;
3132;21910641;17/01/2021;1558.00;;
0QEG;21911383;15/01/2021;3658.00;;
107P;21912449;06/12/2021;687.00;;
12LF;21919386;07/01/2021;3658.00;;
12LF;21919394;11/01/2021;1558.00;;
12LF;21919436;29/01/2021;2358.00;;
12LF;21919451;04/05/2021;4058.00;;
12LF;21919980;16/12/2021;3487.00;;
12LF;21919998;01/10/2021;2287.00;;
12LF;21920046;24/12/2021;4587.00;;
12LF;21920202;02/10/2021;2287.00;;
6782;21920228;22/01/2021;1008.00;;
12LF;21920269;19/04/2021;2658.00;;
12LF;21920327;27/11/2021;2087.00;;
12LF;21920418;19/12/2021;4687.00;;
12LF;21920418;02/12/2021;4687.00;;
14I6;21925748;17/05/2021;558.00;;
0V46;21926944;04/01/2021;2058.00;;
1019;21930508;16/09/2021;2087.00;;
0TLG;21930656;10/01/2021;1058.00;;
11IM;21932140;04/01/2021;558.00;;
0Z67;21932421;18/01/2021;1758.00;;
2257;21934468;01/09/2021;1787.00;;
1FWF;21934559;12/06/2021;1187.00;;
9572;21935531;21/06/2021;587.00;;
0VZ4;21936091;14/12/2021;1787.00;;
101M;21936364;26/12/2021;1087.00;;
101M;21936539;06/12/2021;1287.00;;
6617;21938576;16/01/2021;3958.00;05/03/2021;3949.68
6617;21938600;01/01/2021;3958.00;;
6617;21938808;15/01/2021;3958.00;04/03/2021;3957.21
6617;21938949;15/01/2021;3558.00;04/03/2021;152.96
0RSF;21939798;05/05/2021;558.00;;
0SI0;21942123;25/09/2021;1487.00;;
2827;21943592;28/01/2021;1158.00;;
1FR5;21945480;08/12/2021;587.00;;
11HB;21945944;12/11/2021;4087.00;;
0NYC;21947858;12/01/2021;708.00;;
9377;21953773;12/05/2021;1558.00;;
9377;21953872;09/03/2021;2458.00;;
8140;21963939;29/01/2021;1458.00;;
8140;21964028;02/02/2021;4058.00;;
0Z67;21964291;15/02/2021;1858.00;;
15H8;21965066;20/02/2021;858.00;;
1GYK;21968433;28/08/2021;1087.00;;
5328;21969894;23/06/2021;1487.00;;
5328;21969894;13/03/2021;1258.00;;
1019;21971213;02/07/2021;1687.00;;
0X3H;21973516;26/01/2021;558.00;;
0X3H;21973516;13/01/2021;558.00;;
12RT;21975305;30/10/2021;1087.00;;
0QIS;21975768;11/11/2021;687.00;;
109S;21977061;06/11/2021;1687.00;;
6584;21979422;11/03/2021;1058.00;;
0YN4;21979661;07/08/2021;887.00;;
0X8R;21980214;01/02/2021;1058.00;;
0108;21982988;17/12/2021;3887.00;;
0108;21982988;15/01/2021;3458.00;;
8140;21987284;16/01/2021;2358.00;;
0YLR;21989744;22/01/2021;2258.00;11/03/2021;2256.57
11IM;21992870;19/12/2021;687.00;;
6410;21998505;04/02/2021;558.00;;
5383;22000178;23/10/2021;587.00;;
5383;22000178;22/10/2021;587.00;;
101M;22000442;25/12/2021;1487.00;;
9811;22001622;16/02/2021;2658.00;;
12DQ;22003057;21/02/2021;658.00;;
10W2;22006282;16/01/2021;1258.00;;
0TZK;22010177;20/01/2021;1558.00;;
0TZK;22010227;17/11/2021;1587.00;;
0TZK;22010235;02/05/2021;1858.00;;
0TZK;22010276;20/01/2021;1758.00;;
0TZK;22010326;11/04/2021;558.00;;
4255;22012553;26/10/2021;587.00;;
4255;22012553;07/09/2021;787.00;;
11BI;22017883;05/03/2021;2058.00;;
11BI;22017883;18/02/2021;2058.00;;
0155;22019301;24/08/2021;587.00;;
0155;22019301;06/07/2021;787.00;;
